marca,id_marcas,engine_capacity,id_insurance,insurance,id_transmissao,transmission_type,ano,kms_driven,owner_type,id_owner_type,fuel_type,id_fuel_type,max_power,seats,mileage,id_body_type,body_type,id_city,city,resale_price_Lakh
Toyota,1.3828395027895357,2393.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,155000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,147.5,8.0,13.68,1.347596982231442,MUV,1.0961020230412228,Pune,18.95
Land,2.4203441182736567,1997.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2022.0,5000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,246.7,5.0,0.0,0.5988691236058242,SUV,0.7676996810762409,Delhi,76.0
Renault,1.4194933942368804,1461.0,1.4186443333957626,Not Available,0.1313588447382279,Manual,2012.0,121061.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,108.4,5.0,19.01,0.5988691236058242,SUV,1.281577182241788,Jaipur,3.69
Toyota,1.3828395027895357,2393.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,60000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,147.8,7.0,13.68,1.347596982231442,MUV,0.7676996810762409,Delhi,15.0
Hyundai,0.6776651860522321,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2016.0,40000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,82.0,5.0,18.9,0.36411207029700055,Hatchback,1.0961020230412228,Pune,4.9
Jeep,1.9943753860013758,1368.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2021.0,12649.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,160.7,5.0,14.3,0.5988691236058242,SUV,1.0961020230412228,Pune,17.1
Toyota,1.3828395027895357,2694.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2022.0,3000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,163.6,7.0,8.0,1.347596982231442,MUV,1.13052790997428,Chennai,26.9
Honda,0.9762380635245456,1198.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2014.0,50670.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,86.8,5.0,19.4,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,3.89
Ford,1.4718160923587613,1498.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2014.0,109651.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,89.8,5.0,22.7,0.5988691236058242,SUV,0.8683204154856445,Bangalore,5.0
Maruti,0.5414395158001966,1248.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2019.0,97112.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,74.0,5.0,28.4,0.5780531058996504,Sedan,1.0271992077985115,Hyderabad,7.79
Renault,1.4194933942368804,1461.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,90000.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,63.1,5.0,23.08,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,3.3
Maruti,0.5414395158001966,1248.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2011.0,120000.0,Third Owner,1.365235730644157,Diesel,0.5149186383392457,88.8,5.0,21.5,0.5780531058996504,Sedan,1.593888188315458,Chandigarh,3.0
Hyundai,0.6776651860522321,1197.0,1.30640076596682,Zero Dep,0.1313588447382279,Manual,2016.0,95566.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,81.8,5.0,18.6,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,4.98
Maruti,0.5414395158001966,1197.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2022.0,11000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,88.5,5.0,22.61,0.5780531058996504,Sedan,0.7676996810762409,Delhi,8.75
Hyundai,0.6776651860522321,1591.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2018.0,44000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,121.3,5.0,13.0,0.5988691236058242,SUV,0.7676996810762409,Delhi,12.65
Maruti,0.5414395158001966,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2018.0,60000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.1,5.0,21.4,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,5.0
Honda,0.9762380635245456,1199.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2020.0,13613.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,88.7,5.0,18.6,0.5780531058996504,Sedan,1.281577182241788,Jaipur,7.91
Kia,1.7458972517967248,1353.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2022.0,10500.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,138.0,5.0,16.5,0.5988691236058242,SUV,1.2231987490929124,Gurgaon,16.25
Toyota,1.3828395027895357,2494.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2015.0,129000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,100.6,8.0,12.99,1.347596982231442,MUV,0.8683204154856445,Bangalore,13.3
Hyundai,0.6776651860522321,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2012.0,40296.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,82.8,5.0,18.5,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,4.66
Maruti,0.5414395158001966,998.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2018.0,44712.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,100.5,5.0,21.1,0.36411207029700055,Hatchback,0.9227099304234485,Mumbai,5.79
Maruti,0.5414395158001966,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2019.0,25661.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,88.5,5.0,22.38,0.36411207029700055,Hatchback,1.2231987490929124,Gurgaon,5.33
Audi,1.7835220206864826,1968.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2014.0,70000.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,174.3,5.0,17.68,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,16.5
Kia,1.7458972517967248,1353.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2022.0,30000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,138.0,5.0,16.5,0.5988691236058242,SUV,1.2231987490929124,Gurgaon,18.9
Hyundai,0.6776651860522321,1086.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2008.0,110000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,62.0,5.0,0.0,0.36411207029700055,Hatchback,1.593888188315458,Chandigarh,1.1
Maruti,0.5414395158001966,998.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2016.0,45055.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,67.0,5.0,23.1,0.36411207029700055,Hatchback,1.13052790997428,Chennai,4.7
Maruti,0.5414395158001966,1462.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2020.0,34000.0,First Owner,0.15046506698925197,CNG,1.5302191084460808,91.1,7.0,36.51199999999999,1.347596982231442,MUV,0.7676996810762409,Delhi,10.9
Maruti,0.5414395158001966,998.0,1.4186443333957626,Not Available,0.1313588447382279,Manual,2017.0,105708.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,100.5,5.0,21.1,0.36411207029700055,Hatchback,1.2231987490929124,Gurgaon,4.85
Honda,0.9762380635245456,1497.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2013.0,65000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,116.3,5.0,16.8,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,4.4
Audi,1.7835220206864826,1968.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2019.0,36000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,188.0,5.0,17.01,0.5988691236058242,SUV,0.8683204154856445,Bangalore,44.75
Datsun,2.2141004419878767,799.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2018.0,30332.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,53.6,5.0,22.7,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,3.1
Jaguar,2.2645914342511375,2179.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2013.0,70000.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,187.7,5.0,16.36,0.5780531058996504,Sedan,1.281577182241788,Jaipur,14.0
Chevrolet,2.024110573415636,995.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2007.0,64000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,62.0,5.0,18.0,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,1.2
Maruti,0.5414395158001966,1373.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2016.0,20000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,91.1,7.0,17.5,1.347596982231442,MUV,0.9227099304234485,Mumbai,7.45
Ford,1.4718160923587613,1196.0,1.4186443333957626,Not Available,0.1313588447382279,Manual,2010.0,59569.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,70.0,5.0,15.6,0.36411207029700055,Hatchback,1.2231987490929124,Gurgaon,1.25
Maruti,0.5414395158001966,796.0,1.30640076596682,Zero Dep,0.1313588447382279,Manual,2018.0,67499.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,47.3,5.0,24.7,0.36411207029700055,Hatchback,1.2231987490929124,Gurgaon,2.8
Maruti,0.5414395158001966,1248.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2016.0,120000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,74.0,5.0,26.59,0.5780531058996504,Sedan,1.4985046952688743,Lucknow,5.2
Hyundai,0.6776651860522321,1591.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2018.0,35765.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,121.3,5.0,17.0,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,8.96
Hyundai,0.6776651860522321,1120.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2016.0,62000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,70.0,5.0,24.0,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,4.7
Skoda,1.6933453903373945,1498.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2018.0,59030.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,108.6,5.0,21.72,0.5780531058996504,Sedan,1.2231987490929124,Gurgaon,8.14
Toyota,1.3828395027895357,2982.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2015.0,125000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,168.5,7.0,12.55,0.5988691236058242,SUV,1.281577182241788,Jaipur,15.95
Ford,1.4718160923587613,1497.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2019.0,58905.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,121.3,5.0,17.0,0.5988691236058242,SUV,1.0961020230412228,Pune,8.05
Volkswagen,1.488427805103007,1498.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,120000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,88.0,5.0,20.14,0.36411207029700055,Hatchback,1.281577182241788,Jaipur,5.25
BMW,1.639363577871149,1995.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2018.0,49000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,188.0,5.0,20.68,0.5988691236058242,SUV,0.8683204154856445,Bangalore,30.25
Hyundai,0.6776651860522321,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2017.0,40795.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,81.8,5.0,18.9,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,4.43
Tata,1.2308372911621728,1199.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2019.0,36000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,84.0,5.0,23.84,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,5.5
Maruti,0.5414395158001966,998.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2018.0,51000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,67.0,5.0,20.51,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,4.75
Honda,0.9762380635245456,1498.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2020.0,40000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,98.6,5.0,24.7,0.5780531058996504,Sedan,0.8683204154856445,Bangalore,7.5
Maruti,0.5414395158001966,1248.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2016.0,40000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,88.5,5.0,28.09,0.5780531058996504,Sedan,0.7676996810762409,Delhi,4.7
Maruti,0.5414395158001966,796.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2021.0,40000.0,First Owner,0.15046506698925197,CNG,1.5302191084460808,40.3,4.0,44.226,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,4.0
Maruti,0.5414395158001966,1196.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2021.0,40000.0,First Owner,0.15046506698925197,CNG,1.5302191084460808,61.6,5.0,29.231999999999996,2.2890652036343377,Minivans,0.8683204154856445,Bangalore,5.0
Hyundai,0.6776651860522321,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2016.0,40335.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,81.8,5.0,18.6,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,6.08
Honda,0.9762380635245456,1498.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,107239.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,97.9,5.0,25.6,0.5780531058996504,Sedan,1.1117169408591543,Ahmedabad,7.85
Maruti,0.5414395158001966,998.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2019.0,80000.0,First Owner,0.15046506698925197,CNG,1.5302191084460808,58.1,5.0,26.6,0.36411207029700055,Hatchback,1.4985046952688743,Lucknow,4.5
Maruti,0.5414395158001966,1248.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2020.0,80000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,88.5,5.0,25.1,0.5988691236058242,SUV,1.4985046952688743,Lucknow,8.0
Skoda,1.6933453903373945,999.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2022.0,6993.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,113.9,5.0,19.47,0.5780531058996504,Sedan,1.0961020230412228,Pune,12.15
Maruti,0.5414395158001966,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2017.0,38724.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.1,5.0,21.4,0.36411207029700055,Hatchback,0.9227099304234485,Mumbai,5.2
Maruti,0.5414395158001966,1373.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2015.0,42830.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,91.1,5.0,20.73,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,6.25
Maruti,0.5414395158001966,1197.0,1.30640076596682,Zero Dep,0.5831023826138171,Automatic,2018.0,107798.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,81.8,5.0,20.89,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,4.58
Honda,0.9762380635245456,1497.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2015.0,36666.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,117.3,5.0,17.4,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,6.59
Honda,0.9762380635245456,1498.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2015.0,55155.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,98.6,5.0,26.0,0.5780531058996504,Sedan,1.170307007311498,Kolkata,4.5
Skoda,1.6933453903373945,1968.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2018.0,51089.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,148.0,7.0,16.25,0.5988691236058242,SUV,0.9227099304234485,Mumbai,27.85
Volkswagen,1.488427805103007,1498.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2016.0,80000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,108.6,5.0,22.15,0.5780531058996504,Sedan,0.8683204154856445,Bangalore,7.75
Maruti,0.5414395158001966,998.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2011.0,35000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,67.1,5.0,18.9,0.36411207029700055,Hatchback,1.170307007311498,Kolkata,2.5
Hyundai,0.6776651860522321,1197.0,1.30640076596682,Zero Dep,0.1313588447382279,Manual,2016.0,101399.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,81.8,5.0,18.6,0.36411207029700055,Hatchback,1.1117169408591543,Ahmedabad,5.34
Maruti,0.5414395158001966,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2019.0,38658.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.1,5.0,21.4,0.36411207029700055,Hatchback,1.4985046952688743,Lucknow,5.46
Toyota,1.3828395027895357,2982.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2012.0,120000.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,168.5,7.0,12.55,0.5988691236058242,SUV,1.1117169408591543,Ahmedabad,8.0
Ford,1.4718160923587613,1196.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2016.0,50000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,86.8,5.0,18.16,0.5780531058996504,Sedan,1.170307007311498,Kolkata,3.0
Maruti,0.5414395158001966,1248.0,1.4186443333957626,Not Available,0.1313588447382279,Manual,2012.0,142425.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,74.0,5.0,22.9,0.36411207029700055,Hatchback,1.281577182241788,Jaipur,3.4
Hyundai,0.6776651860522321,1591.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2018.0,60036.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,121.3,5.0,15.8,0.5988691236058242,SUV,1.2231987490929124,Gurgaon,10.1
Maruti,0.5414395158001966,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2019.0,28793.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,88.5,5.0,22.38,0.36411207029700055,Hatchback,1.4985046952688743,Lucknow,5.42
Maruti,0.5414395158001966,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2017.0,33000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.1,5.0,21.4,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,5.2
Skoda,1.6933453903373945,1798.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2013.0,69000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,157.7,5.0,13.7,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,5.45
Honda,0.9762380635245456,1498.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2018.0,63000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,97.8,5.0,24.7,0.5780531058996504,Sedan,1.0961020230412228,Pune,6.5
MG,1.9460707064268206,1956.0,1.30640076596682,Zero Dep,0.1313588447382279,Manual,2019.0,52021.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,167.6,5.0,17.41,0.5988691236058242,SUV,1.1117169408591543,Ahmedabad,15.0
Volkswagen,1.488427805103007,1199.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2017.0,54327.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,74.0,5.0,16.2,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,6.42
Hyundai,0.6776651860522321,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2011.0,46963.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,78.9,5.0,20.36,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,2.25
Maruti,0.5414395158001966,1248.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2014.0,86000.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,74.0,5.0,23.4,0.5780531058996504,Sedan,1.281577182241788,Jaipur,3.85
Mahindra,1.3292636489263243,2157.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2019.0,62500.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,178.4,7.0,12.05,0.5988691236058242,SUV,1.0271992077985115,Hyderabad,22.95
Maruti,0.5414395158001966,1197.0,1.30640076596682,Zero Dep,0.5831023826138171,Automatic,2019.0,5693.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.1,5.0,21.4,0.36411207029700055,Hatchback,0.9227099304234485,Mumbai,7.63
Mahindra,1.3292636489263243,1198.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,51201.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,82.0,6.0,18.15,0.5988691236058242,SUV,1.593888188315458,Chandigarh,3.97
Audi,1.7835220206864826,1968.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2010.0,120000.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,147.5,5.0,16.55,0.5780531058996504,Sedan,1.13052790997428,Chennai,10.0
Honda,0.9762380635245456,1199.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2018.0,3228.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,88.7,5.0,18.1,0.5780531058996504,Sedan,1.13052790997428,Chennai,7.5
Hyundai,0.6776651860522321,814.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2013.0,71364.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,55.2,5.0,21.1,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,2.37
Volkswagen,1.488427805103007,1197.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2018.0,42000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,103.5,5.0,17.21,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,9.25
Hyundai,0.6776651860522321,1591.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2012.0,50000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,121.3,5.0,17.01,0.5780531058996504,Sedan,1.13052790997428,Chennai,4.5
Honda,0.9762380635245456,1497.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2015.0,79513.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,117.3,5.0,17.4,0.5780531058996504,Sedan,1.170307007311498,Kolkata,4.39
Maruti,0.5414395158001966,1197.0,1.4186443333957626,Not Available,0.5831023826138171,Automatic,2017.0,54614.0,Fourth Owner,2.115077069666421,Petrol,0.18033354506727076,83.1,5.0,21.4,0.36411207029700055,Hatchback,1.593888188315458,Chandigarh,5.0
Maruti,0.5414395158001966,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2016.0,50318.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.1,5.0,21.4,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,6.15
Hyundai,0.6776651860522321,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2014.0,59271.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,82.0,5.0,19.1,0.5780531058996504,Sedan,0.7676996810762409,Delhi,3.14
Maruti,0.5414395158001966,1248.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2015.0,120000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,74.0,5.0,26.59,0.5780531058996504,Sedan,1.4985046952688743,Lucknow,5.0
Hyundai,0.6776651860522321,1197.0,1.4186443333957626,Not Available,0.1313588447382279,Manual,2022.0,47145.0,First Owner,0.15046506698925197,CNG,1.5302191084460808,68.0,5.0,39.199999999999996,0.5780531058996504,Sedan,1.281577182241788,Jaipur,7.7
Toyota,1.3828395027895357,2393.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2016.0,92000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,147.5,7.0,13.68,1.347596982231442,MUV,1.13052790997428,Chennai,17.75
Maruti,0.5414395158001966,1248.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,40000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,88.5,5.0,24.3,0.5988691236058242,SUV,0.7676996810762409,Delhi,6.5
Renault,1.4194933942368804,999.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2017.0,40000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,67.0,5.0,23.01,0.36411207029700055,Hatchback,1.2231987490929124,Gurgaon,2.0
Maruti,0.5414395158001966,1248.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2016.0,120000.0,Third Owner,1.365235730644157,Diesel,0.5149186383392457,74.0,5.0,26.59,0.5780531058996504,Sedan,1.281577182241788,Jaipur,4.9
Hyundai,0.6776651860522321,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2020.0,40000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,81.8,5.0,20.7,0.36411207029700055,Hatchback,1.281577182241788,Jaipur,5.9
Hyundai,0.6776651860522321,1591.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2016.0,102860.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,121.3,5.0,13.0,0.5988691236058242,SUV,0.8683204154856445,Bangalore,8.82
Maruti,0.5414395158001966,1061.0,1.4186443333957626,Not Available,0.1313588447382279,Manual,2008.0,43537.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,67.0,5.0,18.9,0.36411207029700055,Hatchback,1.593888188315458,Chandigarh,0.8
Hyundai,0.6776651860522321,1086.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2009.0,90000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,68.0,5.0,19.81,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,1.6
Maruti,0.5414395158001966,1197.0,1.4186443333957626,Not Available,0.1313588447382279,Manual,2012.0,85218.0,Third Owner,1.365235730644157,Petrol,0.18033354506727076,85.8,5.0,19.1,0.5780531058996504,Sedan,1.281577182241788,Jaipur,2.5
Nissan,1.9576525789766357,999.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2022.0,13918.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,98.6,5.0,20.0,0.5988691236058242,SUV,1.0271992077985115,Hyderabad,9.29
Maruti,0.5414395158001966,1248.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2013.0,115219.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,73.9,5.0,19.3,0.5780531058996504,Sedan,1.0271992077985115,Hyderabad,4.45
Kia,1.7458972517967248,1497.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2021.0,27474.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,113.4,5.0,16.8,0.5988691236058242,SUV,1.0961020230412228,Pune,10.5
Renault,1.4194933942368804,1461.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2013.0,120000.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,108.4,5.0,19.01,0.5988691236058242,SUV,0.7676996810762409,Delhi,3.5
Mahindra,1.3292636489263243,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2019.0,30000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,108.6,5.0,16.82,0.5988691236058242,SUV,0.8683204154856445,Bangalore,9.85
