id_transmissao,transmission_type,body_type,id_body_type,modelo,id_modelos,marca,id_categoria_marca,ano,max_power,max_power_group,id_max_power_group,resale_price_Lakh
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Alto 800 LXI,1.997580525876587,Maruti,0.07353108606611604,2018.0,47.3,0-100 bhp,0.20664410886178067,2.98
0.5831023826138171,Automatic,Sedan,0.5780531058996504,XJ 3.0L,3.650793039651931,Jaguar,0.9036402800773355,2013.0,271.2,200-300 bhp,1.7586984369614505,35.0
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Altroz XZ Option,3.428944290035574,Tata,0.07353108606611604,2020.0,84.8,0-100 bhp,0.20664410886178067,6.55
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Alto K10 VXI,2.2036350083097114,Maruti,0.07353108606611604,2018.0,67.0,0-100 bhp,0.20664410886178067,3.52
0.5831023826138171,Automatic,Sedan,0.5780531058996504,Ciaz Alpha AT BSVI,3.1279142943715934,Maruti,0.07353108606611604,2021.0,103.2,100-200 bhp,0.44604017224294634,11.31
0.5831023826138171,Automatic,Hatchback,0.36411207029700055,Grand i10 Nios AMT Magna,3.650793039651931,Hyundai,0.07353108606611604,2020.0,81.8,0-100 bhp,0.20664410886178067,5.7
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Swift VXI,1.8401125644413672,Maruti,0.07353108606611604,2017.0,88.5,0-100 bhp,0.20664410886178067,4.93
0.1313588447382279,Manual,Sedan,0.5780531058996504,Xcent 1.2 VTVT E,3.826884298707612,Hyundai,0.07353108606611604,2018.0,81.8,0-100 bhp,0.20664410886178067,3.75
0.1313588447382279,Manual,SUV,0.5988691236058242,Vitara Brezza VDi,2.622764316051687,Maruti,0.07353108606611604,2016.0,88.5,0-100 bhp,0.20664410886178067,6.75
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Baleno 1.2 Zeta,2.3497630439879496,Maruti,0.07353108606611604,2017.0,83.1,0-100 bhp,0.20664410886178067,5.5
0.5831023826138171,Automatic,SUV,0.5988691236058242,Ecosport 1.5 Ti VCT AT Titanium,3.086521609213368,Ford,0.07353108606611604,2015.0,110.0,100-200 bhp,0.44604017224294634,5.0
0.5831023826138171,Automatic,Sedan,0.5780531058996504,City V CVT,3.2248243073796496,Honda,0.07353108606611604,2022.0,117.6,100-200 bhp,0.44604017224294634,14.9
0.5831023826138171,Automatic,Sedan,0.5780531058996504,A6 35 TDI,2.951823035315912,Audi,0.9036402800773355,2018.0,187.7,100-200 bhp,0.44604017224294634,36.0
0.1313588447382279,Manual,SUV,0.5988691236058242,Seltos HTK Plus Diesel,3.650793039651931,Kia,0.9036402800773355,2020.0,113.4,100-200 bhp,0.44604017224294634,12.75
0.5831023826138171,Automatic,Hatchback,0.36411207029700055,Baleno Delta CVT,3.525854303043631,Maruti,0.07353108606611604,2021.0,81.8,0-100 bhp,0.20664410886178067,7.5
0.1313588447382279,Manual,SUV,0.5988691236058242,Seltos HTK Plus G,3.173671784932268,Kia,0.9036402800773355,2022.0,113.4,100-200 bhp,0.44604017224294634,13.5
0.1313588447382279,Manual,Sedan,0.5780531058996504,Amaze VX Diesel,3.525854303043631,Honda,0.07353108606611604,2013.0,98.6,0-100 bhp,0.20664410886178067,3.35
0.1313588447382279,Manual,Sedan,0.5780531058996504,Amaze S Petrol,2.9817862586933552,Honda,0.07353108606611604,2017.0,88.7,0-100 bhp,0.20664410886178067,5.0
0.5831023826138171,Automatic,Sedan,0.5780531058996504,A4 35 TDI Premium Plus,3.3497630439879496,Audi,0.9036402800773355,2016.0,187.7,100-200 bhp,0.44604017224294634,12.95
0.5831023826138171,Automatic,SUV,0.5988691236058242,X1 sDrive20d,3.0139709420647565,BMW,1.5067380125965582,2013.0,184.0,100-200 bhp,0.44604017224294634,8.06
